arc_id,origin_id,origin_type,origin_name,destination_id,destination_type,destination_name,proxy_km,osrm_km,osrm_duration_min,route_profile,osrm_query_date,proxy_quality_flag,osrm_quality_flag
A0373,GD18,source,清远,C16,collection,茂名虚拟回收/检测中心,375.7877970270814,363.3755,270.23833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0374,GD18,source,清远,C17,collection,肇庆虚拟回收/检测中心,111.19371737991149,109.3077,89.50333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0375,GD18,source,清远,C18,collection,清远虚拟回收/检测中心,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0376,GD18,source,清远,C19,collection,潮州虚拟回收/检测中心,436.26608004764904,422.0717,297.96666666666664,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0377,GD18,source,清远,C20,collection,揭阳虚拟回收/检测中心,405.9416860213948,389.156,279.945,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0378,GD18,source,清远,C21,collection,云浮虚拟回收/检测中心,188.23018139973763,204.091,149.54500000000002,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0379,GD19,source,潮州,C01,collection,广州虚拟回收/检测中心,417.6343351726079,402.3869,280.30333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0380,GD19,source,潮州,C02,collection,深圳虚拟回收/检测中心,348.1177194815358,330.90479999999997,235.79500000000002,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0381,GD19,source,潮州,C03,collection,珠海虚拟回收/检测中心,417.4782471021128,441.9423,313.8066666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0382,GD19,source,潮州,C04,collection,汕头虚拟回收/检测中心,40.66307002511119,40.9946,39.92666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0383,GD19,source,潮州,C05,collection,佛山虚拟回收/检测中心,437.5544631248995,428.2513,298.65,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0384,GD19,source,潮州,C06,collection,韶关虚拟回收/检测中心,375.50319781414925,417.6153,308.53499999999997,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0385,GD19,source,潮州,C07,collection,河源虚拟回收/检测中心,199.69048363956173,219.0197,171.84,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0386,GD19,source,潮州,C08,collection,梅州虚拟回收/检测中心,104.64220370470176,138.8111,98.765,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0387,GD19,source,潮州,C09,collection,惠州虚拟回收/检测中心,279.9607688576769,274.8254,200.32833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0388,GD19,source,潮州,C10,collection,汕尾虚拟回收/检测中心,160.93051256166157,169.58589999999998,137.645,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0389,GD19,source,潮州,C11,collection,东莞虚拟回收/检测中心,362.40036847399165,350.4906,242.985,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0390,GD19,source,潮州,C12,collection,中山虚拟回收/检测中心,424.85020930041117,408.29490000000004,289.975,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0391,GD19,source,潮州,C13,collection,江门虚拟回收/检测中心,457.9707384090611,441.4133,312.53499999999997,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0392,GD19,source,潮州,C14,collection,阳江虚拟回收/检测中心,630.0503363792635,628.5986,424.62,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0393,GD19,source,潮州,C15,collection,湛江虚拟回收/检测中心,835.335693104037,792.9901,534.3016666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0394,GD19,source,潮州,C16,collection,茂名虚拟回收/检测中心,750.2981020093883,712.2408,483.21666666666664,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0395,GD19,source,潮州,C17,collection,肇庆虚拟回收/检测中心,515.9814766304124,497.6209,349.06666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0396,GD19,source,潮州,C18,collection,清远虚拟回收/检测中心,436.26608004764904,414.7952,296.29833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0397,GD19,source,潮州,C19,collection,潮州虚拟回收/检测中心,0.0001139223575592041,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0398,GD19,source,潮州,C20,collection,揭阳虚拟回收/检测中心,33.805077808194795,30.5228,23.646666666666665,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0399,GD19,source,潮州,C21,collection,云浮虚拟回收/检测中心,599.5763727397381,584.4921999999999,403.2433333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0400,GD20,source,揭阳,C01,collection,广州虚拟回收/检测中心,385.08202812819275,374.5526,261.9733333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0401,GD20,source,揭阳,C02,collection,深圳虚拟回收/检测中心,314.31523480563175,303.0705,217.465,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0402,GD20,source,揭阳,C03,collection,珠海虚拟回收/检测中心,383.6871953974436,414.108,295.47666666666663,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0403,GD20,source,揭阳,C04,collection,汕头虚拟回收/检测中心,46.098821191901905,46.2965,37.35,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0404,GD20,source,揭阳,C05,collection,佛山虚拟回收/检测中心,404.77843839887186,400.417,280.32,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0405,GD20,source,揭阳,C06,collection,韶关虚拟回收/检测中心,354.3772228511982,390.4708,291.2183333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0406,GD20,source,揭阳,C07,collection,河源虚拟回收/检测中心,175.87360917758068,191.8751,154.52333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0407,GD20,source,揭阳,C08,collection,梅州虚拟回收/检测中心,103.20676285733127,111.6665,81.44833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0408,GD20,source,揭阳,C09,collection,惠州虚拟回收/检测中心,246.6776550795714,246.99110000000002,181.99833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0409,GD20,source,揭阳,C10,collection,汕尾虚拟回收/检测中心,127.54320301757497,141.7516,119.315,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0410,GD20,source,揭阳,C11,collection,东莞虚拟回收/检测中心,329.2829682634781,322.6563,224.655,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0411,GD20,source,揭阳,C12,collection,中山虚拟回收/检测中心,391.1244551256192,380.4606,271.64500000000004,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0412,GD20,source,揭阳,C13,collection,江门虚拟回收/检测中心,424.40000183942857,413.579,294.205,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0413,GD20,source,揭阳,C14,collection,阳江虚拟回收/检测中心,596.4217203202264,600.7644,406.29,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0414,GD20,source,揭阳,C15,collection,湛江虚拟回收/检测中心,801.5756313567111,765.1558,515.9716666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0415,GD20,source,揭阳,C16,collection,茂名虚拟回收/检测中心,716.5986854516393,684.4064000000001,464.88666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0416,GD20,source,揭阳,C17,collection,肇庆虚拟回收/检测中心,483.5501987128742,469.78659999999996,330.7366666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0417,GD20,source,揭阳,C18,collection,清远虚拟回收/检测中心,405.9416860213948,386.96090000000004,277.9683333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0418,GD20,source,揭阳,C19,collection,潮州虚拟回收/检测中心,33.805077808194795,30.9425,24.279999999999998,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0419,GD20,source,揭阳,C20,collection,揭阳虚拟回收/检测中心,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0420,GD20,source,揭阳,C21,collection,云浮虚拟回收/检测中心,566.9462403145282,556.6579,384.9133333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0421,GD21,source,云浮,C01,collection,广州虚拟回收/检测中心,181.95921019073626,185.1616,131.84333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0422,GD21,source,云浮,C02,collection,深圳虚拟回收/检测中心,279.6377737499675,286.25079999999997,205.08333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0423,GD21,source,云浮,C03,collection,珠海虚拟回收/检测中心,230.79716660051145,246.8161,174.98666666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0424,GD21,source,云浮,C04,collection,汕头虚拟回收/检测中心,601.3705692723286,593.8164,412.13,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0425,GD21,source,云浮,C05,collection,佛山虚拟回收/检测中心,162.32048508893257,172.26170000000002,124.47666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0426,GD21,source,云浮,C06,collection,韶关虚拟回收/检测中心,359.95540729726775,378.5116,275.82,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0427,GD21,source,云浮,C07,collection,河源虚拟回收/检测中心,431.1184555708482,453.9076,336.02666666666664,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0428,GD21,source,云浮,C08,collection,梅州虚拟回收/检测中心,560.7864276308262,562.7836,391.88666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0429,GD21,source,云浮,C09,collection,惠州虚拟回收/检测中心,321.82250195374496,319.70320000000004,223.09666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0430,GD21,source,云浮,C10,collection,汕尾虚拟回收/检测中心,455.41833629892034,455.48440000000005,332.48833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0431,GD21,source,云浮,C11,collection,东莞虚拟回收/检测中心,239.07084014080786,244.1204,173.39333333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0432,GD21,source,云浮,C12,collection,中山虚拟回收/检测中心,199.50503646734242,206.168,150.86166666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0433,GD21,source,云浮,C13,collection,江门虚拟回收/检测中心,160.29151114661695,167.4085,122.115,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0434,GD21,source,云浮,C14,collection,阳江虚拟回收/检测中心,101.30138350861198,125.2613,88.39833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0435,GD21,source,云浮,C15,collection,湛江虚拟回收/检测中心,277.0998258571257,283.6011,203.00833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0436,GD21,source,云浮,C16,collection,茂名虚拟回收/检测中心,192.78035000681058,211.8268,148.79833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0437,GD21,source,云浮,C17,collection,肇庆虚拟回收/检测中心,84.3101346674444,99.117,75.73833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0438,GD21,source,云浮,C18,collection,清远虚拟回收/检测中心,188.23018139973763,206.3306,151.97666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0439,GD21,source,云浮,C19,collection,潮州虚拟回收/检测中心,599.5763727397381,588.5052,404.51666666666665,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0440,GD21,source,云浮,C20,collection,揭阳虚拟回收/检测中心,566.9462403145282,555.5895,386.495,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
